hex_id,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,DEM,LST,LandCover,NDBI,NDVI,NDWI,Population,SAVI,Network_Dist_Transit_m,Easting,Northing,LagMicro_NDBI,LagMacro_NDBI,LagMicro_NDVI,LagMacro_NDVI,LagMicro_DEM,LagMacro_DEM,LagMicro_NDWI,LagMacro_NDWI,LagMicro_SAVI,LagMacro_SAVI,ML_Risk_Prediction,TOPSIS_Baseline,TOPSIS_Climate,TOPSIS_Social,Rank_Baseline,Rank_Climate,Rank_Social
898d8eb43b7ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,3,35.628762919999986,50,0.014716729521751404,0.11600891500711441,-0.12121564149856567,60.42367172241211,0.17401022057786414,2955.7425833483567,1106859.6928386241,9228181.108809585,-0.04900252840525354,-0.04188393755733462,0.16677134903147817,0.16087786961967743,4.125,4.416666666666667,-0.15851298533380032,-0.16006035016228756,0.2501526866245958,0.24131253609206998,35.46914365188772,0.6510769308812242,0.7209128274804868,0.6079888430840371,720,504,802
898d8eb481bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,0,32.79351532999999,50,0.007583522703498602,0.04504593089222908,-0.035533607006073,61.70273208618164,0.06756736357460949,386.9824032179207,1103115.3933929936,9228050.866653029,-0.003573699272237718,0.003532762328783672,0.10593817476183176,0.10464562025542061,5.0,5.208333333333332,-0.11097663454711437,-0.1106659097907444,0.15890431966391644,0.15696552954638876,32.751974279930394,0.6456707370953498,0.6213955069315951,0.660393584507012,730,785,711
898d8eb488bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,4,32.28252134000002,50,-0.0357983335852623,0.09035681933164597,-0.11529748886823654,79.47856903076172,0.13553286162375075,346.90104303644625,1103236.6681390707,9227485.570962904,0.022280948294792324,0.011569269913403941,0.07903854176402092,0.10508752055466175,5.125,5.624999999999999,-0.08287369227036834,-0.11009305311987798,0.11855556551827151,0.15762837220026224,33.102622763575155,0.7281008032523849,0.6758350670080279,0.7645387437467466,525,646,457
898d8c6838fffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,47,36.24058850000006,50,0.025626981630921364,0.1354624181985855,-0.15569764375686646,42.12813949584961,0.2031899289534772,572.9802989651598,1091018.6873773383,9224131.171949875,-0.09686588100157678,-0.05259925747911136,0.2433230523020029,0.201448445674032,52.0,54.58333333333334,-0.2301883716136217,-0.19903761458893615,0.36497814061456896,0.3021673109338144,35.53286834467501,0.6173429598646111,0.6935725608154385,0.5753356575167465,783,591,882
898d8c6b037ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,58,30.605982530000006,50,-0.1331176906824112,0.2846526503562927,-0.26724478602409363,83.53107452392578,0.426971195279064,1080.8206397075537,1097856.9758665247,9222417.511787398,-0.03271091482019983,-0.029803711198231508,0.1787769254297018,0.16990083021422228,51.375,48.87499999999999,-0.18251865077763796,-0.17288936860859397,0.2681603844374908,0.2548465256493605,30.95982082077853,0.666316077735379,0.5631813616795984,0.7459160432069508,701,917,509
898d8c68213ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,5,33.419012990000056,50,0.0013096636394038796,0.11602523177862167,-0.12352170050144196,65.02191162109375,0.17403455764328202,444.52696594988333,1093503.803685677,9225112.724413568,-0.06015151587780565,-0.07605935956235044,0.19395338743925095,0.2025125042224923,5.375,7.208333333333332,-0.1947710830718279,-0.19774790884306037,0.2909250394055785,0.3037632772985923,33.57806334721988,0.6789912067327816,0.6702234489815175,0.6842946510303234,663,660,657
898d8c7882bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,330,28.39965061999999,50,-0.09275509417057037,0.2499581128358841,-0.25007379055023193,17.244476318359375,0.37492999902676705,3183.934462222019,1096636.0941881044,9212213.653255679,-0.13691268302500248,-0.13456463782737652,0.3018261678516865,0.30624849162995815,325.75,322.125,-0.2902679368853569,-0.2923098628719648,0.4527310045777522,0.4593643851863301,28.10679110245914,0.33418749311740087,0.28782219683046784,0.35878878623585814,1228,1247,1205
898d8c7888bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,351,30.470970739999984,50,-0.02078561671078205,0.1839217096567154,-0.19331634044647217,67.67938232421875,0.27587704844363226,324.9539906863071,1097896.1228384362,9211364.273333652,-0.06422880990430713,-0.0974348319383959,0.22008957527577877,0.2582293314238389,345.875,339.0416666666667,-0.22375725954771042,-0.2519646640866995,0.3301282535600815,0.3873368497932015,30.30988972329248,0.6067848123759089,0.5123407851522568,0.6706423823890733,812,1009,687
898d8c6b14fffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,19,36.416616530000056,50,0.05005946755409241,0.08586005866527557,-0.09862817823886871,89.3034896850586,0.12878763871900006,897.3446219979807,1096826.5159232125,9223032.200383496,0.005549536319449544,-0.00658564041077625,0.13704447634518147,0.14664514580120644,30.875,26.249999999999993,-0.14960310887545347,-0.15557611733675003,0.20556289614152745,0.21996363113939846,35.61979941096375,0.8368399188045403,0.8309931677725688,0.8407154826467236,191,167,254
898d8eb4c27ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,7,35.591164700000036,50,-0.049625735729932785,0.18918363749980927,-0.1945834755897522,69.06312561035156,0.283770251880761,1493.5429199890389,1103139.8943729394,9226261.920718163,-0.02860093698836863,0.002984680312996109,0.13762825587764382,0.1237883558496833,5.875,5.999999999999999,-0.1356666658539325,-0.13031077330621582,0.206438322348505,0.1856790174073928,34.29496216767534,0.6977176308647535,0.7074693791738442,0.6916616141799241,614,548,645
898d8c6b20fffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,8,36.47472287000005,50,0.06181483715772629,0.08169642835855484,-0.10714047402143478,102.34535217285156,0.12254236342329941,585.681503769125,1099407.4433549142,9225237.07624501,0.03396763023920357,0.026258755247302666,0.08219275157898664,0.09652963854993384,9.25,8.666666666666666,-0.10043215751647949,-0.11401607142761348,0.12328671326712695,0.1447916958575474,35.77248399972619,0.8967368903992734,0.8650443301848965,0.9234723151367168,64,88,48
898d8c6b2d7ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,11,34.21712065999998,50,0.016653485596179962,0.10174941271543503,-0.10923812538385391,99.90410614013672,0.15262154111005158,472.9881884777184,1100437.7817211798,9224622.237174502,0.00737713259877637,0.02736639454572772,0.1239986689761281,0.10265914304181932,9.625,9.375,-0.13896415382623672,-0.12065799596408998,0.18599444227104028,0.15398577326586102,34.59304650209779,0.8466439442159399,0.7918498367668346,0.894044498621743,165,275,137
898d8eb6acfffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,11,31.997116670000025,50,-0.09033177047967911,0.24930916726589203,-0.2344505786895752,54.610145568847656,0.373956843751906,1322.9075108739548,1106677.831912948,9224839.78428298,-0.07610779110109434,-0.06883956167924526,0.22638610750436783,0.214317450299859,11.0,10.958333333333334,-0.2189437299966812,-0.21117234230041504,0.3395729420691643,0.3214703668582645,31.89642194369139,0.5800334818070441,0.5540593048499289,0.5958808876695447,874,941,840
898d8c6b2c7ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,8,33.84968350999998,50,0.027131538838148117,0.10107901692390442,-0.12450601905584335,100.07955932617188,0.15161583006431295,831.2281381430718,1100207.4575283523,9224858.232509568,0.027169977023731917,0.03064082906348631,0.10719760693609715,0.09853108848134673,9.5,9.375,-0.125740728341043,-0.11624135697881377,0.16079337506670383,0.1477937948582536,34.560252347789586,0.8408707125875464,0.7877161461182645,0.8859624489142772,182,286,156
898d8eb4cb3ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,7,35.538185390000024,50,0.025107745081186295,0.11416257917881012,-0.1258271485567093,84.82333374023438,0.17124067164179105,379.09717127511266,1104060.9025779353,9225317.896451693,0.028399316361173987,0.023582665870587025,0.11421930510550737,0.11591235082596542,6.25,6.708333333333334,-0.13262874074280262,-0.13204382577290139,0.1713257260704513,0.17386534622974786,36.23329330941861,0.8362983897361226,0.8537098072580872,0.826015340849387,192,111,293
898d8c79a03ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,135,29.076418579999995,50,0.008592427708208561,0.16645447909832,-0.17946064472198486,31.54787826538086,0.2496769924053824,2845.37451897671,1102098.6386276074,9219394.609996764,-0.14227040205150843,-0.12886389857158065,0.31507814303040504,0.30113746132701635,104.75,93.50000000000001,-0.3013897445052862,-0.28713135855893296,0.4726090623952046,0.4516983412764749,29.442697524922515,0.4054920936431101,0.37049113842457826,0.42558701245141056,1183,1200,1147
898d8c685bbffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,185,31.405799210000055,50,-0.05200081691145897,0.2072775661945343,-0.2146662473678589,23.474380493164062,0.3109106834916377,4584.981496009988,1091530.5801042612,9220082.023873687,-0.11875348351895809,-0.11423161134128652,0.289141234010458,0.2671272770191232,188.0,185.95833333333334,-0.2816299498081207,-0.2603389670451482,0.43370432372479634,0.40068403174150347,31.548544564946393,0.3809498631732675,0.434884991192567,0.34672057174626797,1200,1130,1213
